순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
2114,45300,성우테크론,"4,955",50,1,"94,197","464,090,005","4,895","4,960","4,875","46,604,757,910",0,"9,405,602",,,
2115,90150,광진윈텍,"4,825",-55,-1.1,"111,289","532,245,230","4,880","4,970","4,665","46,601,746,225",0,"9,658,393",,,
2116,24940,PN풍년,"4,620",685,17.4,"5,562,939","25,598,409,555","3,935","4,990","3,935","46,200,000,000",0,"10,000,000",,,
2117,214310,세미콘라이트,"1,160",-30,-2.5,"1,249,033","1,442,813,275","1,180","1,210","1,135","46,199,219,080",0,"39,826,913",,,
2118,82660,코스나인,"1,520",15,1,"504,805","764,214,260","1,515","1,550","1,450","46,188,347,920",0,"30,387,071",,,
2119,66910,손오공,"1,710",10,0.6,"161,779","276,230,225","1,705","1,725","1,690","45,992,435,310",0,"26,896,161",,,
2120,900280,골든센츄리,288,7,2.5,"1,039,146","293,835,389",281,288,278,"45,728,640,000",0,"158,780,000",,,
2121,7530,영신금속,"3,550",-25,-0.7,"39,223","138,989,475","3,615","3,615","3,515","45,557,036,400",0,"12,832,968",,,
2122,208350,지란지교시큐리티,"5,480",110,2,"19,454","104,880,430","5,370","5,480","5,300","45,519,844,680",0,"8,306,541",,,
2123,322970,무진메디,"6,740",250,3.8,"24,319","162,362,040","6,940","6,940","6,500","45,450,367,720",0,"6,743,378",,,
2124,114190,강원,"2,500",0,0,0,0,0,0,0,"45,387,277,500",0,"18,154,911",,,
2125,32960,동일기연,"13,300",-50,-0.4,"79,120","1,053,814,350","13,300","13,550","13,050","45,317,209,700",0,"3,407,309",,,
2126,50320,아래스,990,0,0,0,0,0,0,0,"45,205,142,400",0,"45,661,760",,,
2127,65770,CS,"2,375",85,3.7,"180,537","426,064,120","2,320","2,405","2,295","44,733,481,250",0,"18,835,150",,,
2128,302920,더콘텐츠온,"9,800",-200,-2,525,"5,009,840","10,000","10,000","8,610","44,613,118,200",0,"4,552,359",,,
2129,4100,태양금속,"1,210",40,3.4,"610,666","738,134,920","1,170","1,235","1,170","44,407,000,000",0,"36,700,000",,,
2130,900260,로스웰,313,0,0,"690,394","214,449,874",313,315,307,"44,377,531,250",0,"141,781,250",,,
2131,32540,TJ미디어,"3,185",-130,-3.9,"1,940,790","6,975,320,575","3,365","4,000","3,170","44,372,174,665",0,"13,931,609",,,
2132,177350,베셀,"3,960",-270,-6.4,"644,244","2,546,431,425","4,050","4,120","3,700","44,321,777,280",0,"11,192,368",,,
2133,131180,딜리,"1,510",5,0.3,"97,496","146,366,615","1,515","1,525","1,485","44,318,500,000",0,"29,350,000",,,
2134,67730,로지시스,"4,740",80,1.7,"34,822","163,596,590","4,660","4,750","4,650","44,275,970,280",0,"9,340,922",,,
2135,64480,브리지텍,"3,700",120,3.4,"795,392","3,059,516,830","3,580","4,200","3,510","44,224,250,000",0,"11,952,500",,,
2136,9140,경인전자,"28,150",-350,-1.2,"14,643","406,743,500","28,450","28,450","27,300","44,217,935,550",0,"1,570,797",,,
2137,49120,파인디앤씨,"1,675",-15,-0.9,"95,398","160,131,780","1,700","1,700","1,655","44,152,906,200",0,"26,359,944",,,
2138,81580,성우전자,"2,845",85,3.1,"99,564","281,166,890","2,760","2,865","2,755","44,120,666,835",0,"15,508,143",,,
2139,11230,삼화전자,"4,215",185,4.6,"210,336","871,198,525","4,090","4,235","4,010","44,080,217,100",0,"10,457,940",,,
2140,250030,진코스텍,"18,300",0,0,"1,609","28,856,650","18,950","18,950","17,400","44,057,616,000",0,"2,407,520",,,
2141,69640,한세엠케이,"3,410",90,2.7,"37,191","125,304,395","3,315","3,410","3,310","44,020,788,020",0,"12,909,322",,,
2142,5820,원림,"20,000",150,0.8,"1,208","24,041,650","19,800","20,050","19,700","44,000,000,000",0,"2,200,000",,,
2143,85910,네오티스,"3,995",0,0,"57,167","227,452,410","3,995","4,050","3,930","43,999,643,610",0,"11,013,678",,,
2144,54930,유신,"14,650",0,0,"8,468","124,068,200","14,500","14,900","14,500","43,950,000,000",0,"3,000,000",,,
2145,51390,YW,"3,870",5,0.1,"51,988","200,629,465","3,865","3,950","3,835","43,945,274,160",0,"11,355,368",,,
2146,64510,에코마이스터,"1,630",60,3.8,"362,924","585,778,195","1,570","1,655","1,565","43,507,321,040",0,"26,691,608",,,
2147,80530,코디,"1,775",30,1.7,"94,270","165,384,270","1,745","1,780","1,735","43,456,302,600",0,"24,482,424",,,
2148,19990,에너토크,"4,445",-30,-0.7,"23,455","104,178,300","4,435","4,500","4,415","43,365,811,160",0,"9,756,088",,,
2149,73190,듀오백,"3,620",-205,-5.4,"131,136","475,782,370","3,825","3,825","3,520","43,324,304,800",0,"11,968,040",,,
2150,86250,이노와이즈,"1,405",0,0,0,0,0,0,0,"43,288,294,470",0,"30,810,174",,,
2151,212560,네오오토,"5,480",10,0.2,"162,621","888,309,140","5,470","5,580","5,400","43,154,797,240",0,"7,874,963",,,
2152,30720,동원수산,"9,250",50,0.5,"38,618","356,870,360","9,300","9,320","9,200","43,047,696,250",0,"4,653,805",,,
2153,21880,메이슨캐피탈,434,0,0,"167,155","72,444,769",444,444,430,"43,046,033,072",0,"99,184,408",,,
2154,6200,한국전자홀딩스,918,1,0.1,"619,183","570,898,266",917,950,909,"42,965,278,848",0,"46,803,136",,,
2155,25880,케이씨피드,"2,565",145,6,"1,037,345","2,624,859,800","2,435","2,575","2,435","42,876,175,770",0,"16,715,858",,,
2156,760,이화산업,"15,300",100,0.7,175,"2,669,750","15,450","15,450","15,100","42,840,000,000",0,"2,800,000",,,
2157,65440,이루온,"1,570",95,6.4,"3,525,908","5,457,879,665","1,490","1,605","1,480","42,821,781,400",0,"27,275,020",,,
2158,93640,다믈멀티미디어,"3,395",-5,-0.2,"227,974","775,985,670","3,400","3,470","3,350","42,778,140,720",0,"12,600,336",,,
2159,9810,엔케이물산,538,8,1.5,"883,783","469,731,166",530,539,525,"42,738,294,980",0,"79,439,210",,,
2160,101730,조이맥스,"2,705",5,0.2,"45,651","123,035,935","2,700","2,730","2,665","42,727,192,675",0,"15,795,635",,,
2161,136510,쎄미시스코,"7,570",80,1.1,"25,659","192,423,490","7,490","7,590","7,410","42,677,230,030",0,"5,637,679",,,
2162,310200,애니플러스,"1,500",-10,-0.7,"74,902","111,944,505","1,525","1,525","1,485","42,611,158,500",0,"28,407,439",,,
2163,3465,유화증권우,"2,430",0,0,"1,652","4,014,590","2,455","2,455","2,420","42,467,712,750",0,"17,476,425",,,
2164,65420,에스아이리소스,639,0,0,0,0,0,0,0,"42,391,307,925",0,"66,340,075",,,
2165,60480,국일신동,"3,820",-30,-0.8,"59,313","227,046,400","3,930","3,930","3,785","42,363,800,000",0,"11,090,000",,,
2166,30350,드래곤플라이,"2,455",120,5.1,"176,588","425,298,865","2,315","2,455","2,315","41,998,649,815",0,"17,107,393",,,
